	NodeID	Name	Lat	Lon	Versions	Startyear	Endyear	NameAlternatives	Users	Tags
0	154291007	Le Valmy (brasserie)	48.8922925	2.2316407	4	2007	2022	['Le Valmy (brasserie)']	2	4
1	155358148	Garden Wok	48.8024346	2.06115	9	2007	2022	"['Garden Wok', ""L'abbaye""]"	7	8
2	157055737	Yes Sushi	48.7994542	2.0688939	3	2017	2022	['Yes Sushi']	2	4
3	158603712	The Village Terrazza	48.8298353	2.3228662	7	2007	2022	['The Village Terrazza', 'Le Moulin Vert', 'Au Moulin Vert']	6	6
4	161395343	Le Chateaudun	48.7962332	2.1362853	2	2007	2022	['Le Chateaudun']	2	3
5	163711505	Pizzeria Palma d'Oro	48.8949681	2.2229796	2	2007	2022	"[""Palma d'Oro"", ""Pizzeria Palma d'Oro""]"	1	3
6	163727966	Au Poulet Braisé	48.894638	2.2231811	15	2007	2022	['Plancha & Grill', 'Baguettes de Chine', 'Resto chinois', 'Au Poulet Braisé', 'Poulet Braisé']	6	13
7	163735581	Pizzeria Torino	48.8951397	2.2225402	1	2007	2022	['Pizzeria Torino']	1	3
8	163740844	La Terrasse du Parc	48.8949813	2.2221176	4	2007	2022	['La Terrasse du Parc', 'La terrasse du parc (brasserie)']	4	5
9	165749275	Buffalo Grill	48.9004177	2.2243311	4	2007	2022	['Buffalo Grill', 'Buffalo grill']	4	6
10	175539450	Le Severo	48.8319911	2.3245334	7	2007	2022	['Le Severo']	6	7
11	176476540	Le Sancerre	48.896284	2.2250919	4	2007	2022	['Le Sancerre (brasserie)', 'Le Sancerre']	4	4
12	176476541	La Terrasse	48.8965817	2.2241626	4	2007	2022	['La Terrasse (brasserie)', 'La Terrasse', 'La terrasse (brasserie)']	4	2
13	185566287	Food'z	48.8000429	2.0723685	4	2017	2022	"['Délice Pizza', ""Food'z""]"	2	7
14	202446889	Pavillon de l'aéro	48.8053877	2.0744785	4	2008	2022	"[""Pavillon de l'aéro""]"	2	6
15	203123010	Avant Seine	48.8948889	2.2387542	2	2008	2022	['Avant Seine']	1	4
16	204128496	Tusk	48.8907062	2.242646	3	2008	2022	['Tusk', 'Globe Trotter']	3	18
17	205462084	Soleil d'Or	48.8964233	2.2372254	3	2008	2022	"[""Soleil d'Or"", ""Soleil d'or""]"	3	3
18	206152008	Pizza Capri (et sa grotte)	48.807296	2.1314178	6	2008	2022	['Pizza Capri (et sa grotte)']	6	5
19	206152010	Crêperie Saint-Louis	48.8071243	2.1313145	5	2008	2022	['Crêperie Saint-Louis']	5	5
20	206194347	Pizzeria La Saveria	48.7835466	2.1709701	5	2008	2022	['Pizzeria La Saveria']	4	11
21	209013828	Ávila	48.7654703	2.1693597	7	2020	2022	['Ávila']	1	8
22	227450780	Boldère	48.8907277	2.23561	1	2008	2022	['Boldère']	1	3
23	231946585	Pizza Hut	48.8224232	2.2075203	3	2019	2022	['Pizza Hut']	1	6
24	240524542	Brasserie de l'Union	48.8965131	2.2183186	1	2008	2022	"[""Brasserie de l'Union""]"	1	3
25	243456640	Brasserie La Grille de l'Orangerie	48.8006836	2.1201466	2	2008	2022	"[""Brasserie La Grille de l'Orangerie""]"	2	4
26	244497303	Quai 35	48.6173421	2.4772565	3	2008	2022	['Quai 35', 'La Ferme Du Moulin']	3	3
27	247439841	Uno	48.8618492	2.3434997	12	2015	2022	['Uno', 'La Famiglia']	5	13
28	247455916	La Crypte Polska	48.8672925	2.3255509	5	2008	2022	['La Crypte Polska']	4	3
29	247455920	Mystery Cuisine	48.8659	2.337242	7	2008	2022	['Mystery Cuisine', 'Au Trois Oliviers', 'Aux Trois Oliviers']	4	7
30	247455923	Chez Denise	48.8615239	2.3440891	11	2008	2022	['Chez Denis', 'Chez Denise']	6	11
31	247455924	La Robe et le Palais	48.8586437	2.3458501	8	2008	2022	['La Robe et le Palais']	8	5
32	247467738	Macéo	48.8663903	2.3380844	3	2008	2022	['Macéo', 'Maceo']	3	4
33	247696086	Chez Jenny	48.8660027	2.3646613	9	2008	2022	['Chez Jenny']	6	9
34	247696089	Le Petit Marché	48.8573191	2.3660431	6	2008	2022	['Le Petit Marché']	4	6
35	247696090	Café des Musées	48.8580708	2.3643313	7	2012	2022	['Café des Musées']	4	6
36	247696092	Camille	48.8577587	2.360729	7	2008	2022	['Camille']	7	6
37	247696094	Les Enfants Rouges	48.8630297	2.3612527	7	2015	2022	['Les Enfants Rouges']	4	6
38	248493877	L'Encrier	48.8483622	2.3739893	12	2008	2022	"[""L'encrier"", ""L'Encrier""]"	9	12
39	248494308	Le Mumtaz	48.8491606	2.4165683	7	2008	2022	['Le Mumtaz', 'Pizzeria Rio Verde']	5	8
40	250657148	Lémoni Café	48.8648091	2.3411291	5	2008	2022	['Lemoni Café', 'Lémoni Café']	5	6
41	250861677	Rani Mahal	48.8687993	2.3373273	5	2008	2022	['Rani Mahal']	2	3
42	250861679	O'Scia	48.8648222	2.3475072	4	2008	2022	"['Le Loup Blanc', ""O'Scia""]"	3	8
43	250861680	Café Moderne	48.8689038	2.3422059	12	2008	2022	['Café Moderne']	9	9
44	251043133	Holy Ramen	48.8609851	2.3544327	18	2008	2022	['Le Potager du Marais', 'Holy Ramen']	16	7
45	251043137	La Perla	48.8557588	2.3561398	10	2008	2022	['La Perla']	8	12
46	251043139	L'Excuse	48.8533876	2.3620076	5	2008	2022	"[""L'Excuse"", ""l'Excuse""]"	2	2
47	251043140	Les Pinces	48.8575825	2.3562566	9	2008	2022	['Les Pinces', 'Le Passage Obligé', 'La Victoire Suprême du Coeur']	8	7
48	251047644	Chez Marianne	48.8577181	2.3586116	5	2008	2022	['Chez Marianne']	4	7
49	251047682	Terrasse Sainte-Catherine	48.85559	2.3628253	9	2008	2022	['Pitchi Poï', 'Terrasse Sainte-Catherine', 'La Cervasse Sainte-Catherine']	5	3
50	251125928	Le Lutétia Île Saint-Louis	48.8532987	2.3540953	8	2018	2022	['Le Lutétia Île Saint-Louis']	3	7
51	251126260	Au Petit Fer à Cheval	48.8574347	2.3576107	11	2021	2022	['Au Petit Fer à Cheval']	1	9
52	251474107	Jardin des Pâtes	48.8437435	2.3544856	8	2008	2022	['Jardin des Pâtes']	8	11
53	251474108	La Tour d'Argent	48.84983	2.3549148	8	2008	2022	"[""La Tour d'Argent""]"	8	11
54	251474109	Ambiance De L'Inde	48.8449407	2.3486924	5	2008	2022	"[""Ambiance De L'Inde""]"	5	9
55	251652822	Desi Road	48.8556694	2.3399888	4	2008	2022	['Yugaraj', 'Desi Road']	3	3
56	251670428	Metou	48.8493501	2.3391528	5	2008	2022	['La Bastide Odéon', 'La Bastide Odeon', 'Metou']	5	10
57	251670430	Silencio des Prés	48.8546811	2.3332029	7	2008	2022	['Le Petit Zinc', 'Silencio des Prés']	4	5
58	251671404	Polidor	48.8498182	2.3401339	12	2008	2022	['Polidor']	8	9
59	251691150	La Grivoiserie	48.8441789	2.3299201	6	2008	2022	['La Grivoiserie', 'Le Timbre']	5	5
60	251691155	Le Trait D'Union	48.8468341	2.3265156	5	2008	2022	"[""Le Trait D'Union""]"	5	5
61	251758250	Qasim	48.8710439	2.3094204	4	2008	2022	['Qasim', 'Restaurant Indien Qasim']	3	4
62	251758251	Diep	48.8695157	2.3030346	4	2008	2022	['Diep']	3	3
63	251851354	Hanoï Cà Phê	48.8714582	2.3357136	5	2008	2022	['Pizza Marzano', 'Hanoï Cà Phê']	5	9
64	251851356	Bouillon Chartier	48.8719475	2.3430256	17	2008	2022	['Bouillon Chartier', 'Chartier', 'CHARTIER']	13	17
65	251851364	Le Café Zéphyr	48.8718728	2.3418493	11	2008	2022	['Le Café Zéphyr']	11	6
66	251851388	Julien	48.8705409	2.3532213	15	2008	2022	['Bouillon Julieb', 'Julien', 'Bouillon Julien']	11	14
67	251851390	Le Royal Est	48.8755326	2.3590614	10	2008	2022	['Le royal est', 'Le Royal Est', 'La Vigne Saint Laurent', 'La Vigne Saint-Laurent']	9	4
68	251851391	Bouillon Chartier	48.8759276	2.3587225	11	2008	2022	['Restaurant La Strasbourgeoise', 'Batifol', 'Bouillon Chartier', 'La Strasbourgeoise']	10	4
69	252214032	Clown-Bar	48.8636232	2.3671745	13	2008	2022	['Clown Bar', 'Clown-Bar']	9	16
70	252263209	Biondi	48.8638211	2.3670738	11	2008	2022	['Biondi', 'Norbulinga']	7	12
71	252550640	Rang	48.8680028	2.3732066	6	2008	2022	['Rang', 'Aux Comptoirs des Indes']	5	5
72	252551795	Le Troisième Bureau	48.8656744	2.3707975	2	2008	2022	['Le Troisième Bureau']	2	2
73	252590177	Cannibale Café	48.86841	2.3793255	10	2008	2022	['Café Cannibale', 'Cannibale Café']	7	18
74	252591370	Avé Maria	48.8644844	2.3730277	9	2008	2022	['Avé Maria']	7	6
75	252599980	Le Café des Anges	48.8554359	2.3744522	7	2008	2022	['Le Café des Anges']	6	9
76	252601888	Le Cyrano	48.8561021	2.3751898	3	2008	2022	['Le Cyrano']	2	2
77	252604389	Justine	48.8656774	2.3778866	14	2018	2022	['Justine']	6	14
78	252683843	Le Voltaire	48.8651691	2.3673694	8	2018	2022	['Le Voltaire', 'Le Voltairr']	4	5
79	252816603	Sinorama	48.8263633	2.3601703	10	2008	2022	['Sinorama']	6	5
80	252816604	Phở Banh Cuon 14	48.8263649	2.3595297	12	2008	2022	['Phở Banh Cuon 14', 'Phở 14']	9	8
81	252816971	Le Temps des Cerises	48.8278771	2.3505246	9	2008	2022	['le Temps des Cerises', 'Le Temps des Cerises']	8	21
82	252851134	Atelier 58	48.8350004	2.3270301	8	2008	2022	['Atelier 58', 'Zango']	7	4
83	252851135	Papa yoyo	48.8332286	2.315712	11	2008	2022	['Papa yoyo', 'Le Café Chineur', 'Aquarius']	9	10
84	252857712	Les Montagnettes	49.0358499	2.4705852	3	2010	2022	['Les Montagnettes']	2	2
85	252862643	Le Pétel	48.8413291	2.2990993	2	2008	2022	['Le Pétel']	2	3
86	252862944	Perlamatta	48.8408025	2.2883022	5	2008	2022	['Café Zinc-Zen', 'Perlamatta']	5	6
87	252874745	Andia	48.8581109	2.27222	5	2008	2022	['La Gare Chaussée De La Muette']	5	8
88	253007445	La Pétaudière	48.8869322	2.3399586	11	2008	2022	['La Petaudiere', 'La Pétaudière']	9	6
89	253041365	Le Grain de Folie	48.8848974	2.3405148	10	2008	2022	['Au Grain de Folie', 'Le grain de folie', 'Le Grain de Folie']	10	11
90	253748421	La Cabane	48.7012425	2.2336397	7	2010	2022	['La Cabane']	6	9
91	254055842	GrandCœur	48.859616	2.3534984	7	2008	2022	['GrandCœur', 'GrandCoeur', 'Ciao']	6	2
92	254278113	Marcello	48.8523229	2.3350302	7	2008	2022	['Marcello', 'La Petite Cour', 'La Petit Cour']	5	6
93	254493346	Café Jacquemart-André	48.8755021	2.3103942	5	2008	2022	['Café Jacquemart-André']	3	5
94	254494167	Le Clos des Gourmets	48.8600296	2.3006336	3	2008	2022	['Le Clos des Gourmets']	3	3
95	254494168	Au Pied de Fouet	48.8516415	2.3185465	4	2008	2022	['Au Pied de Fouet']	3	3
96	254495985	Chez Germaine	48.8482525	2.3194882	4	2008	2022	['Chez Germaine']	4	7
97	254497766	Chez l'Ami Jean	48.8604171	2.305956	5	2008	2022	"[""Chez l'Ami Jean""]"	5	10
98	254499204	Le Petit Tibéro	48.8537038	2.323563	2	2008	2022	['Le Petit Tibéro']	2	2
99	255060753	L'Astrance	48.8650879	2.2899274	6	2008	2022	"[""L'Astrance""]"	4	9
100	256601736	Le Petit Magot	48.8433433	2.559671	5	2021	2022	['Le Petit Magot']	1	11
101	256931651	Yotaro sushi	48.8523799	2.4036853	4	2008	2022	['Tokyo Feili (japonais)', 'Tokyo Feili', 'Yotaro sushi']	3	3
102	259962770	Le 20e Art	48.8544589	2.4006544	4	2008	2022	['Le 20e Art', 'Le 20ème art', 'Le 20e art']	4	2
103	260151840	Shanghai Gourmet	48.3724967	2.9413942	4	2018	2022	['Shanghai Gourmet']	1	4
104	260282170	Casa Mario	48.8234946	2.2678173	13	2012	2022	['Casa Mario']	8	9
105	262564352	Grill Courtepaille	49.0556468	2.0397467	3	2008	2022	['Grill Courtepaille']	2	4
106	267027374	Anamour	49.0185856	2.4691569	2	2008	2022	['Anamour', 'O Canto do Portugal']	2	2
107	267370016	Courtepaille	48.9212682	2.3650397	7	2021	2022	['Courtepaille']	2	9
108	268057538	Le Petit Littré	48.8450378	2.3240399	7	2008	2022	['Le Petit Littré', 'Le petit Littré', 'Le petit Litré']	5	6
109	269242525	Gildas Delamer	48.8395987	2.2669254	6	2008	2022	['Gildas Delamer']	4	6
110	270231333	Le Jardin Napolitain	48.7651477	2.1661973	3	2008	2022	['Le Jardin Napolitain']	1	2
111	270231334	Le Robin des Bois	48.765248	2.1650047	4	2008	2022	['Robin des Bois', 'Le Robin des Bois']	1	2
112	270365679	Au Goût Nature	48.8192257	2.2595527	7	2017	2022	['Au Goût Nature']	2	5
113	270503859	Le Mont d'Est	48.842922	2.545227	4	2008	2022	"[""Le Mont d'Est""]"	4	10
114	271026750	Nem Viet	48.8429016	2.544729	6	2008	2022	['La Palmeraie', 'Nem Viet', 'La Tarentelle', 'Pizza di Roma']	4	9
115	271026751	Sushiwan	48.8427118	2.5444679	4	2008	2022	['Sushiwan', 'Héliopolis']	4	12
116	271418763	Le Score	48.843529	2.5234775	1	2008	2022	['Le Score']	1	2
117	271418764	La Terrasse	48.8432691	2.5233545	2	2008	2022	['Café du Centre', 'La Terrasse']	2	2
118	274244598	Suraj	48.8274124	2.3148434	4	2008	2022	['Suraj']	3	5
119	274244871	L'Ancienne Menuiserie	48.8673444	2.3739608	3	2008	2022	"[""L'Ancienne Menuiserie""]"	2	2
120	274246816	Traiteur et nouilles maison	48.8950281	2.3406331	5	2022	2022	['Traiteur et nouilles maison']	1	3
121	274249281	Aux Tables du Père Lachaise	48.8632191	2.3875763	7	2008	2022	['Aux Tables du Père Lachaise', 'Aux Becs Fins']	6	3
122	274250572	Bocamexa	48.8570725	2.3560078	8	2008	2022	['Bocamexa', 'Le Coude Fou']	7	3
123	275334439	Le Montebello	48.864225	2.1808081	4	2014	2022	['Le Montebello']	2	7
124	275397696	Food & More	48.8401808	2.549485	2	2008	2022	['Les Météores', 'Food & More']	2	2
125	275590939	Le Moulin à Café	48.8334851	2.3198808	8	2008	2022	['Le Moulin à Café']	7	11
126	275727690	L'atelier du Wok	48.8383128	2.7114089	2	2008	2022	"[""L'atelier du Wok"", 'Royal Bussy']"	2	4
127	276661273	Le Muguet	48.8527753	2.4059315	5	2008	2022	['Le Muguet']	3	5
128	276662032	La Vierge de la Réunion	48.8551966	2.4016334	3	2008	2022	['La Vierge de la Réunion']	3	3
129	276662465	Sohna Punjab	48.8540343	2.4058858	5	2008	2022	['Sohna Punjab', 'Sohna Punjab (indien)']	4	10
130	276664708	Le Grand Café	48.8394337	2.550185	2	2008	2022	['Le Grand Café']	2	3
131	276665363	Brasserie des Fontaines	48.840628	2.5483331	4	2008	2022	['Brasserie des Fontaines']	3	3
132	276665365	Chez Tran	48.8408964	2.5483321	4	2008	2022	['Chez Tran (chinois)', 'Chez Tran']	4	3
133	276665366	Océan	48.8410677	2.5483176	6	2008	2022	['Marmara', 'Océan', 'Marmara (turc)']	6	4
134	276665367	Pizza di Roma	48.8411721	2.548333	5	2008	2022	['Pizza di Roma']	5	4
135	276918983	Le Cardinal	48.8373556	2.2574212	4	2008	2022	['Le Cardinal']	3	3
136	276919024	Les Fontaines	48.8378434	2.2578634	6	2008	2022	['Les Fontaines']	4	4
137	282410445	Courtepaille	48.876622	2.1161073	5	2009	2022	['Courtepaille']	4	8
138	282763288	Le Nemrod	48.8488333	2.3253506	7	2014	2022	['Le Nemrod']	2	4
139	283347802	La Grille Montorgueil	48.8647212	2.3469127	8	2008	2022	['La grille montorgueil', 'La Grille Montorgueil']	5	8
140	283348172	Chez Louis	48.869405	2.3549341	10	2008	2022	['Hippopotamus', 'Chez Louis']	8	11
141	283348230	Le Plomb du Cantal	48.8693462	2.3552659	5	2008	2022	['Le Plomb du Cantal']	4	7
142	286646627	L’Arrosoir	48.8461619	2.378132	17	2010	2022	"[""L'Arrosoir"", 'L’Arrosoir', 'L’arrosoir']"	11	13
143	286696657	Mama Nissa	48.8658103	2.3452891	7	2008	2022	['Mama Nissa', 'Gedoub']	6	23
144	287612106	Vadrouille	48.8773406	2.3373832	10	2022	2022	['Vadrouille']	1	2
145	289076795	L'Arcole	48.8773631	2.1791741	6	2022	2022	"[""L'Arcole""]"	1	8
146	289424837	Le Voltaire	48.8591165	2.3302244	3	2008	2022	['Le Voltaire']	3	3
147	289437629	Kokohana	48.8697776	2.3105917	5	2008	2022	['Kokohana']	5	9
148	289438236	La Table du Lancaster	48.8722601	2.3035046	3	2008	2022	['La Table du Lancaster']	2	2
149	289439792	Spoon	48.8686679	2.3066263	3	2008	2022	['Spoon']	2	2
150	292086283	Kui Shin	48.7685894	2.4193859	4	2008	2022	['Kui Shin']	2	2
151	293982722	Le Dix restaurant	48.8671682	2.3656836	10	2008	2022	['Le Dix restaurant', '10 de la République', '10 de la Republique', 'Le 10', 'Le dix']	8	4
152	293982723	Léon de Bruxelles	48.866768	2.3657363	10	2008	2022	['Léon de Bruxelles', 'Leon de Bruxelles']	8	8
153	293982745	Bong	48.8666561	2.3663425	8	2008	2022	['Bong', 'Akira', 'Teppanyaki']	5	3
154	293986519	Plein Soleil	48.8656439	2.3744745	5	2008	2022	['Plein Soleil']	4	3
155	293986547	Saveur République	48.8630511	2.3852954	5	2008	2022	['Saveur République', 'Saveur Republique']	4	3
156	294164285	Le Mathurin	48.8780494	2.3721369	9	2008	2022	['Au Méditerranéen', 'Le Mathurin']	6	3
157	299728241	Le Roi du Pot-au-Feu	48.8721672	2.326644	6	2008	2022	['Le Roi du Pot-au-Feu']	4	7
158	299728776	Au Banquier	48.8360044	2.3574926	6	2008	2022	['Au Banquier']	5	6
159	299729051	Sala Thaï	48.8237611	2.3626525	7	2008	2022	['Sala Thaï']	6	4
160	300454011	Le Charentonneau	48.8085977	2.4361615	4	2008	2022	['Le Charentonneau']	3	10
161	303084307	Le Jardin aux mille Roses	48.7741666	2.4151995	4	2008	2022	['Le Jardin aux mille Roses']	2	2
162	303084440	Aux Boules d'Or	48.7744836	2.4154152	4	2008	2022	"[""LeAux Boules d'Or"", ""Aux Boules d'Or""]"	2	2
163	304767464	L'Instant Partagé	49.0304819	2.0215474	6	2008	2022	"[""L'Instant Partagé""]"	3	9
164	304767466	Carpe Diem	49.030089	2.0215045	6	2008	2022	['Crêperie de la Croix-Lieu', 'Carpe Diem']	4	9
165	304816052	Italia	49.0489235	2.0118444	7	2017	2022	['Italia', 'Chez Mario']	3	9
166	304964735	L'Étoile du Berger	48.847733	2.3484405	3	2008	2022	"[""L'Étoile du Berger""]"	3	2
167	304964873	Invitez Vous chez Nous	48.8415272	2.3511512	2	2008	2022	['Invitez vous chez nous', 'Invitez Vous chez Nous']	2	2
168	304964997	La P'tite Louise	48.8718873	2.3570864	9	2012	2022	"[""La P'tite Louise"", 'La Petite Louise']"	4	5
169	304965514	Chez Gladines	48.8288139	2.3506397	8	2008	2022	['Chez Gladines', 'Les Gladines']	7	10
170	305126104	Sushi Yakitori	49.0305452	2.0210398	6	2013	2022	['Sushi Yakitori']	1	3
171	305812818	Pedra Alta	48.7154716	2.3696265	7	2008	2022	['Pedra Alta']	5	9
172	305903404	Suriyan	48.8844355	2.3243334	5	2008	2022	['Suriyan', 'Jaipur', 'Resto des Dames']	4	7
173	305903407	Giulia	48.8881228	2.3212456	7	2021	2022	['Giulia']	1	3
174	305905951	L'Abadache	48.8886141	2.3198123	2	2008	2022	"[""L'Abadache"", ""l'Abadache""]"	2	3
175	305949888	Just BE	48.8879876	2.3341073	4	2008	2022	['Just BE']	4	4
176	305951215	Nawab	48.894047	2.3341991	7	2008	2022	['Nawab']	5	4
177	306156749	La Cuisine de Philippe	48.8492934	2.3349249	6	2008	2022	['La Cuisine de Philippe', 'Kiwi Corner']	5	6
178	306911840	Matsuyama	48.841429	2.2990451	7	2008	2022	['Matsuyama']	7	7
179	307609669	Le Diplomate	48.7982418	2.4856019	9	2011	2022	['Le Diplomate']	2	11
180	307656369	Casa Sud	49.0251218	2.1031945	2	2009	2022	['Casa Sud']	1	3
181	307754878	Yokohama	49.0504868	2.0093058	4	2008	2022	['Yokohama']	4	4
182	307760410	Shanghai Vauréal	49.0334057	2.0210517	2	2008	2022	['Shanghai Vauréal']	2	2
183	308002935	Forno Gusto	48.8516995	2.3336609	5	2008	2022	['Santa Lucia', 'Forno Gusto']	4	7
184	308007587	Le Refuge des Fondus	48.8844671	2.3410906	9	2008	2022	['Le Refuge des Fondues', 'Le Refuge des Fondus']	8	10
185	308015251	Juicy Pop	48.8717809	2.3937884	5	2022	2022	['Juicy Pop']	1	2
186	308204333	Le Lion Indomptable	48.8566933	2.4002542	4	2008	2022	['Le Lion Indomptable']	4	3
187	308223757	Ristorante Romana	48.8188919	2.3237467	14	2008	2022	['Ristorante Romana', 'Pasta Romana']	6	4
188	310363590	Café Jussieu	48.8456039	2.3547969	14	2020	2022	['Café Jussieu']	1	9
189	313181929	Japon Sakura	48.5935686	2.3028433	12	2009	2022	['Japon Sakura']	5	10
190	313413771	La Criée	48.8014416	1.9658572	6	2008	2022	['La Criée']	5	7
191	313413774	Buffalo Grill	48.8014008	1.9663078	5	2008	2022	['Buffalo Grill']	4	8
192	314940248	Le Terminus	48.8062572	2.4715779	2	2008	2022	['Le Terminus']	2	2
193	315780109	Les Sourires de Dante	48.8300397	2.331099	11	2011	2022	['Les Sourires de Dante ', 'Les Sourires de Dante']	7	7
194	315967040	Restaurant Municipal	48.8141974	2.0455581	3	2008	2022	['restaurant municipal', 'Restaurant Municipal']	2	3
195	316323345	Hippopotamus	48.7732734	1.9942061	6	2008	2022	['Hippopotamus']	5	8
196	317359771	Au Living Room Clamart	48.7766688	2.2295958	4	2008	2022	['Au Living Room', 'Chez Clément', 'Au Living Room Clamart']	4	19
197	319152464	Ethik à Table	48.8374507	2.3523064	2	2008	2022	['Ethik à Table']	2	2
198	321921088	Van An	48.833417	2.355449	5	2013	2022	['Van An']	4	4
199	322093112	Au Chien qui Fume	48.8457103	2.3192202	10	2008	2022	['Au Chien qui Fume', 'Le Chien qui fume']	9	14
200	322683091	Thaiger	48.8523526	2.3444419	8	2008	2022	['La harpe', 'La Harpe', 'Thaiger', 'Chez Ernest']	7	3
201	322684264	Tribeca	48.856812	2.3062305	5	2008	2022	['Tribeca']	3	4
202	322807427	Le Terminus Nation	48.8484568	2.3995601	7	2008	2022	['Le Terminus Nation']	6	11
203	322807635	Le Dalou	48.8478383	2.3975522	10	2008	2022	['Le Dalou']	9	13
204	323062127	Guenmaï	48.8540277	2.3358692	5	2008	2022	"['Guen Maï', ""La santé par l'alimentation"", 'Guenmaï', ""La Santé par l'Alimentation""]"	5	3
205	324192389	Krishna Bhavan	48.8828817	2.3596543	10	2009	2022	['Khrishna-bhavan', 'Krishna Bhavan', 'Khrishnabhavan', 'Khrishna Bhavan']	6	11
206	324311338	Cellar	48.8641427	2.3676774	5	2009	2022	"[""Gemi's"", 'Cellar']"	4	2
207	329423314	Aux Bons Amis	48.8742283	2.3755427	8	2009	2022	['Aux Bons Amis']	6	5
208	330413545	Le Tournesol	48.8404976	2.3244044	9	2012	2022	['Le Tournesol']	5	7
209	331738531	Pizza Pino	48.7820269	2.2187778	1	2009	2022	['Pizza Pino']	1	3
210	332431639	La Criée	48.8882137	2.3785003	5	2009	2022	['La Criée']	5	8
211	333109921	L'Armoise	48.8234377	2.1395632	1	2009	2022	"[""L'Armoise""]"	1	2
212	335692368	Le Théâtre	48.8491586	2.2872491	5	2013	2022	['Le Théatre', 'Le Théâtre']	3	5
213	353861127	Grill Courtepaille	48.7837458	2.0607598	5	2009	2022	['Grill Courtepaille']	3	5
214	356064527	L'Auberge de la Pomme d'Or	49.0202929	2.5876826	3	2009	2022	"[""L'Auberge de la Pomme d'Or""]"	2	2
215	356065437	L'Escale	49.0207746	2.5901258	2	2009	2022	"[""L'Escale""]"	1	2
216	363597933	Le Grand Mandarin de Montrouge	48.8181621	2.3297025	8	2009	2022	['Le Grand Mandarin de Montrouge']	5	5
217	364707959	Pavillon Colbert	48.8048682	2.1246352	5	2009	2022	['Taverne de Maître Kanter', 'Pavillon Colbert']	2	4
218	365136324	L'Usine de Charonne	48.8514886	2.3986829	5	2009	2022	"[""L'Usine de Charonne"", ""L'usine de Charonne""]"	4	5
219	370791455	Monterosso	48.8189255	2.32452	15	2009	2022	['Monterosso', 'Les Frangines']	9	6
220	370791986	Chez Ama	48.8181334	2.3302614	8	2012	2022	"['Chez Ama', ""Chez l'Oncle Thak""]"	4	8
221	372722950	Ristorante Del Arte	49.0198418	2.4644659	15	2009	2022	['Pizza del Arte', 'Ristorante Del Arte']	4	12
222	372722971	Courtepaille	49.0200812	2.4646826	3	2009	2022	['Courtepaille']	2	7
223	373741165	Le Bistrot des Plantes	48.8300837	2.3230365	4	2014	2022	['S Restaurant', 'Le Bistrot des Plantes']	3	4
224	374235775	Café Charlot	48.8630061	2.3625592	8	2013	2022	['Café Charlot']	5	13
225	374247476	L’Estaminet des Enfants Rouges	48.862879	2.361721	4	2020	2022	['L’Estaminet des Enfants Rouges']	1	11
226	385145628	Le Boucl'Art	48.8528282	2.4062488	4	2009	2022	"[""Le Boucl'Art""]"	3	4
227	387747096	La Belle Époque	48.7363167	2.0913486	7	2013	2022	['La Belle Époque']	2	6
228	389128978	Le Versailles	48.6605988	2.2420476	6	2009	2022	['Le Versailles']	5	8
229	390266577	Les Pipos	48.8474511	2.348343	4	2009	2022	['Les Pipos']	4	9
230	394660622	Hanawa	48.8672258	2.3079158	4	2009	2022	['Hanawa']	3	5
231	408952534	Brasserie Wepler	48.8838613	2.3277184	10	2009	2022	['Brasserie Wepler']	8	16
232	408956768	Le Basilic	48.8861622	2.3341007	7	2009	2022	['Le Basilic']	6	4
233	415760035	Le Bon Pêcheur	48.8620045	2.3484135	14	2015	2022	['le bon pêcheur', 'Le Bon Pêcheur']	6	14
234	415760221	Au Père Tranquille	48.8621883	2.3485126	20	2010	2022	['Au Père Tranquille']	9	16
235	416697829	Le Bistrot des Oies	48.8718909	2.3674589	6	2009	2022	['Le Bistrot des Oies']	4	12
236	417129275	Le Cabouillet	49.112601	2.2132811	2	2013	2022	['Le Cabouillet']	1	4
237	418052349	Pizza Pino	48.8664224	2.3652804	4	2009	2022	['Pizza Pino']	4	5
238	418052784	Indiana	48.866346	2.3644859	1	2009	2022	['Indiana']	1	2
239	418053065	Buffalo Grill	48.8674473	2.3626414	7	2009	2022	['Buffalo Gril', 'Buffalo Grill']	6	8
240	418053066	Hippopotamus	48.8675361	2.3625257	9	2009	2022	['Bistrot Romain', 'Bistro Romain', 'Hippopotamus']	6	9
241	418061339	Arlecchino	48.8652936	2.3734738	7	2009	2022	['Arlecchino']	6	4
242	418065635	La Mère Lachaise	48.864331	2.3862796	4	2009	2022	['La Mère Lachaise']	3	3
243	418073932	Le Miyanis	48.8662414	2.3841221	3	2009	2022	['Le Miyanis']	2	2
244	418074935	Les Marquises	48.8667135	2.3812373	6	2009	2022	['Les Marquises', 'La Locandiera']	4	6
245	418077550	Kouchi Yaki	48.866153	2.3798466	7	2009	2022	['Kouchi Yaki', 'Kouchiyaki']	6	9
246	418079771	Le Jumeyrah	48.865106	2.3775521	5	2009	2022	['Le Tumeirah', 'Le Jumeyrah']	4	7
247	418079773	Le Fujiwara	48.8657923	2.3770745	5	2009	2022	['Le Fujiwara']	3	3
248	418080843	Kiobashi	48.8662313	2.3766863	4	2009	2022	['Kiobashi', 'Kimono']	3	3
